# Hurst index, argmin set length, argmin set center, hurst range
5.864903998304689114e-01,2.499574133320066061e-01,-1.523346417388921958e+00,2.794196187695270339e-01
4.182395628067271942e-01,2.596107464228547101e+00,7.235830578809721025e-01,8.370146873877321037e-02
8.733567739104254324e-01,2.494322212723662613e+00,-6.170552498163013322e-01,5.061223901060496466e-02
6.596707157991203996e-01,1.809560008604611969e+00,1.467322974505632649e+00,2.608404031433408932e-01
6.501552494479940769e-01,4.641700352877475844e-01,-8.699466131386990320e-01,2.285754337853049822e-01
2.425307247083252626e-01,2.549476158668622094e-01,4.540883866044395090e-01,3.483007352266664913e-02
7.083271779007720426e-01,1.604833585433993903e+00,1.262034051908619503e+00,9.015790026043835059e-02
1.846830655919284303e-01,2.864311382197416211e+00,4.449995353870699333e-01,3.773831934435996627e-01
1.394440579547340242e-01,3.137312945611817838e+00,-1.252341529929541508e-01,5.598622395131653828e-01
4.567491511523605885e-01,9.783772404226493968e-01,-1.049897996601654837e+00,3.520009005652253720e-01
9.476388692663513247e-01,3.069116217594732632e+00,-6.427373701943688289e-01,5.815917194809117063e-04
6.846729395137051144e-01,1.000329704228947847e+00,-6.763379209432422989e-01,3.286798889785114142e-03
8.982670767180434002e-01,8.089897770760157147e-01,4.620029788742144872e-01,1.513427964147107119e-02
5.803280151003110676e-01,1.288704765528854601e+00,8.246036542896413302e-01,1.173203378290594845e-01
7.041627150917825206e-01,1.649929195693633055e+00,8.974966426577553058e-01,1.157317222858657013e-01
1.918956418083613835e-01,2.278162586353949415e+00,-6.769489297076938250e-01,5.695854084695868291e-01
8.409404472925194884e-01,9.702353665740406363e-01,9.703930125206612356e-01,5.951469508067164238e-02
1.284212773320503875e-01,2.263893200574141673e+00,5.151071267875129145e-02,2.183286816426606158e-01
3.388756849001042792e-01,2.244154972291323435e+00,9.276317591073528490e-01,2.556379660141220866e-01
3.031420569484646332e-01,3.084545707020189820e-01,-1.094068184342677608e+00,2.316608839542965148e-01
3.239356899921730926e-01,2.781102686466961238e+00,6.906697861142072625e-01,2.400981099992671730e-02
8.507159089348764747e-01,2.815696864920369524e-01,-6.420876596363134237e-02,2.765074996821670350e-02
7.923662916042474302e-01,1.680703352087667746e+00,-1.293924488170368203e+00,1.249634587544374842e-01
8.760728655544013366e-01,2.797444281742319294e+00,-8.788221608899740023e-01,1.144368406397056059e-02
4.337414267212553742e-01,2.835851939327372673e+00,6.948645879446795348e-01,2.474057519099568392e-01
6.771296799649110243e-01,1.187118045331950089e+00,-8.451076880042533990e-01,1.716355233657678170e-01
7.691664134805741293e-01,1.069163672034229684e+00,-7.051160791235231429e-01,1.065638252514987672e-01
8.492951532113708346e-01,3.723123666920952202e-01,-4.955564908210245423e-01,9.249777576018469727e-02
9.453408371280361822e-01,2.074608436423503566e+00,-6.736806871312774891e-01,2.569628465700413145e-03
2.205737108989243578e-01,2.572665645340078910e+00,-5.576006956396470926e-01,6.775713079434335651e-01
2.194057124821890414e-01,1.967487353537258787e+00,1.412340153512080532e+00,2.101319866011316928e-01
7.576282979513102589e-01,4.916562407551945402e-01,-1.056335657498680636e+00,1.376428939918649119e-01
3.271836187904512694e-01,9.188572331998667853e-01,-5.600165440624317315e-01,4.482305707177392518e-01
2.051513049072259953e-01,1.947862928570999186e-01,-6.991449786099808161e-01,5.245471524716274203e-01
1.371934710118055123e-01,1.580362638808346709e+00,-9.183371776608342252e-01,4.976310416653514923e-01
8.462025015660211424e-02,3.060033084551006421e+00,-8.663016683725615064e-01,4.563924427885999169e-01
4.850961346399677021e-01,8.827475967585562966e-01,-9.704644657880937553e-01,2.312472202918678388e-01
1.409443197647742285e-01,3.568992752728570306e-01,-2.049361355300670651e-01,3.979172049779888254e-01
4.359958705006499735e-01,7.285452036026187628e-01,-1.456177066759783312e+00,6.596968926145890810e-02
9.283599144240179957e-01,1.402814150937659043e-01,1.026263132059402006e+00,3.939409784067149367e-03
7.484795428843709075e-01,2.756794434274269179e+00,3.357097375610944567e-01,1.215489436768346643e-02
9.224466821546710715e-01,2.496687061254667661e+00,9.033461186781228669e-01,1.215834198171905634e-02
6.813573240917397689e-01,1.482529081582157238e+00,-7.616940647651125884e-01,2.165370703314727363e-01
2.966045066484988002e-01,2.514721845826075164e+00,-1.318815889091067950e+00,8.837060306070404492e-02
9.287188384698467081e-01,2.127291599052398841e-01,-2.036138924943834416e-01,7.508006876302597554e-03
9.141426665017151620e-01,1.944714999770553732e+00,-2.402246600804764931e-01,1.750667776779546436e-02
2.552556789472405496e-01,2.848308111754107586e-01,1.265469370991782583e+00,1.666929463308117754e-01
6.148591486239795012e-01,2.242044106176155793e+00,-3.893515413575046047e-01,1.425429846926635769e-01
1.496821462009255144e-01,6.148803420081283555e-01,7.095539084692188414e-01,5.948061805757556275e-01
4.497069720138345272e-01,1.638164334091370300e+00,-1.133010113984058709e+00,1.531017933988987889e-01
3.344510497488477618e-01,2.195437539658326553e+00,-8.777515938250342042e-01,2.656719479849447563e-01
5.290710889617751267e-01,1.232144874011143809e+00,-7.438491109150764391e-01,1.261772481770486731e-01
8.821220204071618110e-01,1.250909044406913306e+00,7.624659036859271488e-02,2.704343813396181684e-02
8.831167910223283735e-02,2.052879702521040794e+00,-9.064746622523744968e-02,3.976145070480113786e-01
7.461296661875133074e-01,1.507624693054075538e+00,5.264230759850775376e-01,1.659266116705861993e-01
5.964726005164996403e-01,1.074727358364482743e+00,1.298801498911857477e+00,3.399466529253615255e-01
9.368658233701773197e-01,1.475941063982978640e+00,8.597350285154665706e-01,6.507050269388692243e-05
8.132560233937489169e-01,7.303946656899551471e-01,-1.479567595189091200e+00,9.290244071005360205e-02
8.374969759270802783e-01,2.242667211514900671e+00,1.287095438986075813e+00,6.925042350577859107e-02
3.352584514016166417e-01,2.750401371925611294e+00,-6.061394381750555560e-01,2.719301449965971229e-01
4.186686379786507262e-01,1.398878627243049788e+00,-6.938739727229372711e-01,4.227229694256767756e-01
5.756788056379003038e-01,1.010172077491337639e+00,1.081212706925814171e+00,3.078776809968915007e-01
4.129355653338975252e-01,1.000064165536735494e+00,1.041517411812729055e+00,5.427820033874464212e-02
2.511691909148723312e-01,3.127303739462433896e+00,-1.340828173584315053e+00,5.089057741059033191e-02
2.134355904102657187e-01,2.612569134156518480e+00,-1.087450819268840352e-01,5.548706238483970266e-01
1.704925142868560783e-01,2.971251434741857267e-01,1.397265978282678400e+00,6.292394241078287376e-01
8.529405470864163119e-01,9.153513828965373911e-01,-1.244058695255829905e+00,4.036848891329092304e-02
8.893634855602600142e-01,3.019792281068111706e+00,6.854987510939318796e-01,2.125985877117431144e-02
4.361859592607983394e-01,2.338628382737529599e+00,9.732119795247347049e-01,3.845985130119316531e-01
9.255806933604843190e-02,1.962354533762983966e+00,1.214430588377043430e+00,7.761225447991029203e-01
5.121298284638310383e-01,5.026938177740536418e-01,1.208603086001154292e+00,2.746990279460862494e-01
5.624236529288780817e-01,2.943321069597515827e+00,-2.598890807248588342e-01,5.412274365323332947e-02
6.711628234325489606e-02,2.542449663148625749e+00,9.338691193995094508e-01,2.728324842894421787e-01
2.426204602550725564e-01,1.465310036908519020e+00,-9.608665763533703608e-01,1.403418426163263732e-01
3.601977522430216960e-01,8.345854665247572912e-01,-5.421122581273629670e-01,3.451775991873216598e-01
8.971406507922176088e-01,2.356404180603944853e-01,-5.827750891334653183e-01,3.264074943207728730e-02
6.414822273083233828e-01,2.794654302940855484e-01,-3.469024638746623923e-01,1.822252853978056919e-02
6.543340564294601869e-01,1.821301076734093805e+00,1.275676026398816720e+00,1.488351456999443823e-01
6.993258791886121095e-01,2.928742964760123524e+00,2.496640074933695885e-01,2.468508132706251912e-01
4.085268661466365248e-01,2.563467845830329495e+00,1.127474621553790080e+00,7.631080538783069356e-02
5.049668728695347886e-01,6.795416076765383728e-01,1.252727171834336906e+00,1.329930568755147702e-01
4.365884014659183188e-01,2.872319878489055789e+00,5.536468365023421434e-01,4.678450977470225980e-01
8.375078804095080764e-01,1.628121677802033318e+00,1.555779265584542159e+00,2.859700285028654587e-02
5.633628977064019105e-01,2.468632722721470607e+00,3.016749743523610139e-01,3.715390780448687424e-01
1.088706502268455417e-01,1.312995739483169277e+00,4.916192893786319740e-01,1.275602282118704078e-01
3.486666718730679349e-01,2.691449602254719853e+00,4.908360144588099772e-01,5.174673902048609886e-01
9.409023870241198795e-01,2.183954463901169873e+00,1.197462007568410591e+00,8.548060951022007359e-03
6.557651621638095341e-01,2.429833428472479184e+00,-4.856371897126843251e-02,1.158660279762635525e-01
8.564302836661286111e-01,1.180354913604666933e+00,-1.006357628441599816e-01,9.134898446293859831e-02
2.157277323928625257e-01,9.523979406032080375e-01,-1.971173623662869079e-01,6.667070424214220914e-01
6.484992353871086301e-01,1.650796261267850173e+00,1.174283503021724906e+00,2.108762334233109659e-01
5.413733921410088801e-01,2.563074795439379105e+00,-1.305172625096417294e+00,3.041714900489311812e-02
1.203152340783959773e-01,3.031470704015071682e+00,-1.186892531680924900e+00,1.462067479621808885e-01
5.223139019926862497e-02,3.333078598198122577e-01,-1.410966191815061332e+00,2.015225371996472170e-01
5.116686948005181312e-01,1.103982335277436722e+00,8.618099217279595603e-01,2.610452679817243382e-01
1.690295910568400672e-01,6.843811666221046863e-01,-1.028852932607226656e+00,6.801007107548764363e-01
5.334234545989025023e-01,2.984076545122291257e+00,1.015763545648753485e-01,5.863939133462792164e-02
1.043133145504226977e-01,1.253432480186531528e-01,1.176132583794521791e+00,1.641968853093184744e-01
6.489774835915150808e-01,3.119424656963225129e+00,-1.392560970018448918e+00,6.842405778918458914e-02
1.320597120572555849e-01,2.249332631501164137e-01,1.471103740167653440e+00,6.255111134254818239e-01
6.208380374134013779e-01,1.590688942038151144e+00,-1.106068247781596403e-01,2.395682953989448638e-01
5.772609720445801562e-01,2.882339729112986859e+00,-1.372373585501200033e+00,1.579239992906467105e-02
8.332823935497194467e-01,1.751667007114852570e+00,1.464313978582029163e+00,8.869395301353932837e-02
5.594999492501667726e-01,7.565607717474356342e-01,2.541162710462809837e-01,2.994280552812514928e-01
7.396508349381178404e-02,2.072468443161315399e+00,1.977039850523748532e-01,8.648429543473585834e-01
4.793956185750425369e-01,2.376555613382396182e+00,1.331929870811435546e+00,4.637047549205675079e-01
2.555751464861757971e-01,7.345622833029046284e-01,8.233767893256975778e-01,6.672842614033624997e-02
7.926547188007294631e-01,1.802682021694140602e+00,1.426678420650370427e+00,9.873542529576717630e-02
4.417205352819504327e-01,2.798150724576182746e+00,-1.018345285726762750e-01,4.419225840422529306e-01
8.258769970663766280e-01,2.370104532746072135e+00,-1.272222982454167539e-01,2.369750808951653909e-02
4.719940464995459606e-01,2.910706684927240051e+00,4.612320639050304649e-01,2.406191234531683265e-01
6.734721863237167483e-01,1.471423734194886368e+00,3.835570814848427990e-01,1.229411487547503734e-01
5.942886637762786473e-01,6.183097674565458668e-01,1.015976130795990917e+00,3.253087352993390136e-01
6.205672633774800273e-01,2.223389453803046756e+00,6.926214174107498955e-01,2.869139584963428247e-01
9.215612356258657822e-01,5.611133979754785450e-01,-1.361106882987589861e+00,8.925124801701156407e-03
2.005460122757138919e-01,8.446316473492858634e-01,1.154192826209612388e+00,7.011721699111665984e-01
1.532726933931740643e-01,1.141468672442897514e+00,-4.330886562676550255e-01,7.830604210894976935e-01
4.136356314113256438e-01,2.116203116913524696e+00,-6.591438356308350066e-01,4.292448114468959686e-01
1.547599609079098881e-01,1.149624372368220904e+00,1.457792027034264137e+00,6.872391259010641740e-01
7.093283112853111527e-01,2.102208121490969361e+00,-9.823981437414159856e-01,1.662732927484350531e-01
6.681875665527919894e-02,2.127891409511414977e+00,-1.265648972447512843e-01,3.871906245412259917e-01
2.972550451151206308e-01,1.514901846348911452e+00,1.330287440858345382e+00,6.256814945617565904e-01
2.209073211740102960e-01,1.730018676892878693e+00,-2.295709715499801851e-01,3.326289218570300243e-01
5.400468931633518599e-01,2.564554556025862908e+00,1.055735252607754138e+00,3.740135678295956057e-01
5.275569897618739290e-01,2.629812558574979420e+00,1.485264487493629382e+00,1.330738451996040794e-01
5.468791593238736537e-02,2.366646300747492937e+00,-1.255467771041597569e+00,8.177925451704965987e-01
8.434728443041784596e-01,1.269329840493562678e+00,-1.372285926863766381e+00,1.960903581859052558e-02
3.723955906559400786e-01,5.897681492862560937e-01,-1.507650189607308677e+00,4.515751362556847948e-01
3.065990250036118026e-01,1.743326282514382708e+00,-2.080812322220342292e-01,3.266171764064087490e-01
3.733143550908836206e-01,1.931072743298245076e+00,-6.286458455936954071e-01,4.107511799175748157e-01
3.294616227175683476e-01,1.808943809134667902e+00,7.631116013505332418e-01,1.185627323566423308e-01
4.444970341221296528e-01,1.248491222294491720e+00,-8.232805092673149971e-01,4.875962378268419717e-01
8.390446849047485944e-01,1.304813740816794798e-01,1.267200773050858320e-01,6.385399672757430256e-02
9.378167623931633612e-01,1.205813829655802749e+00,4.284329085781108937e-01,4.690196297832294192e-03
8.302078804995433048e-01,1.668227301545603503e+00,-1.073415523821930950e+00,2.593362877825033941e-02
3.727159025032387718e-01,2.756848402843829593e+00,-4.526419015501714771e-01,1.641796716159591996e-01
9.416244133161906227e-01,8.805453239906579910e-01,4.544308028832322321e-03,7.812485856165896081e-03
3.634622559593408964e-01,3.170888426924836079e-01,8.644307425826280866e-02,2.367341987746902632e-01
6.809694910610325502e-01,2.318497916157658878e+00,-7.953063691418105208e-01,1.637650354359587723e-02
9.001919372681722598e-01,2.242583209959274182e+00,-9.906061666084677864e-01,3.524412459348424953e-02
2.055032104576023921e-01,7.320490530167496068e-01,1.304202803792087861e+00,2.025003701117270016e-01
4.933114246382683254e-01,2.338180527587840896e+00,2.768076786893176600e-01,3.133997786620823511e-03
9.457265746665735606e-02,1.184324267428707333e+00,1.294296527062545499e+00,5.778945037509125582e-01
6.333290232505651707e-01,1.786094881981958427e+00,-1.286864044834550302e-01,2.023075804841097947e-01
2.387153981840507422e-01,1.023001384840096506e-01,-4.907201031064392094e-01,5.823418615888660277e-01
5.535880928596446093e-01,2.737758843847133861e+00,2.106975457647335404e-01,3.842874162115483827e-02
9.347187110950033739e-02,2.703796557601255923e+00,1.097116594879057327e-01,7.488539244173958442e-02
1.179702165362900429e-01,2.310612227607720115e-01,-1.055173216901350575e+00,5.127758177674276441e-01
8.154324629552105463e-01,1.603153903913912881e+00,8.629876155501192692e-02,2.605886787376210378e-02
8.096319251852629462e-01,8.155203891277418293e-02,-5.146450878872232959e-01,8.806495230029975918e-02
6.997395237569613569e-01,1.652821208411171749e+00,1.285001342053381679e+00,8.121713076573700008e-02
1.210295438419800446e-01,2.425471762384636687e+00,2.492043472508231883e-01,2.764156885250597107e-01
3.292707598332959562e-01,2.467589068545798625e+00,-7.204222630329173427e-01,2.028475171415241030e-01
4.056917033256277616e-01,1.928162382010987663e+00,-1.206473845131600608e+00,5.211644112819689978e-01
1.337747584790249245e-01,4.221503666936576860e-01,-4.462375120355946967e-01,5.719416466731017668e-01
6.365941328397463073e-01,1.106169144913482505e+00,-1.183854408900919974e+00,6.781899972621729944e-02
2.791547941846258540e-01,4.401331718474374988e-01,-2.446225379164055358e-01,6.102098101686962428e-01
4.953945904687084845e-01,2.519036025235863896e+00,-1.260323122357427383e+00,1.544333265170712011e-01
8.870966421628661003e-01,5.550274441032048145e-01,1.408586258423240256e+00,6.086661204014853777e-02
6.257157617696025298e-01,2.563654466198173942e+00,-7.991377804381438743e-01,3.085039691994917455e-02
5.683897367412580337e-01,1.017367176495228343e+00,-1.793186734586148523e-01,2.724286348829161319e-01
7.703767918501270850e-01,1.459317090010607831e+00,1.524480689873597639e+00,7.051049114490293146e-02
9.629311868243878303e-02,9.947437584565177460e-01,-8.107386088241141930e-01,7.300350691904227141e-01
2.377468917922794800e-01,4.781224480474852712e-01,1.392350520618935938e+00,5.089799761226373453e-01
3.772171724443475482e-01,1.776697622036881530e+00,-2.253841572195651732e-01,4.497119331111825713e-01
7.934033009695434790e-01,2.698977890591467421e+00,-3.934368737312889941e-01,1.976453905850106274e-03
5.638356903442480750e-01,7.280945407343737408e-01,4.670849462563111398e-01,1.634747552903695889e-01
9.384831641402666125e-02,1.432072453238281362e+00,-5.020472992000182266e-01,9.160509005912756408e-02
4.368976029336350542e-01,2.296461648797050614e+00,-1.299730576924005288e-01,1.087874114979588414e-01
5.770569770205097315e-01,2.702054275439161657e+00,8.578372052027622985e-01,2.221660637206585021e-01
2.080032159895798261e-01,3.016766423591543678e-01,7.380933993172462682e-01,3.925174708073334573e-01
8.282621224909968438e-01,9.248947228509181162e-01,-8.511122915551816437e-02,4.396579180077631044e-03
8.546483341582397086e-01,2.554842848712874925e+00,-2.138134240316087453e-01,5.033056872544416915e-02
3.164796349899962058e-01,2.688023878133829037e+00,1.406450708435083907e+00,1.463636775553058822e-01
6.736889190469497191e-01,2.680702600039040373e+00,-4.180485800177675682e-01,8.542429034752818673e-02
3.597798118663679268e-01,2.210802412738663847e+00,1.469516791950014500e+00,1.425694267824424988e-01
7.088629636325538552e-01,1.174426716182150887e-01,1.362601844606984303e-01,2.338951074261750307e-01
5.510892731991369198e-01,2.107300019572821981e+00,5.919204652537137790e-01,3.329850389591860749e-01
5.432359825121144681e-01,2.441355622611324439e+00,-7.828030020578842230e-01,9.690336300544921677e-02
4.169289256361703999e-01,1.080109423134901547e+00,1.072711397781673348e+00,4.137135759614977704e-01
5.971029971010338722e-01,7.174923051341559610e-01,-3.564777798436845613e-01,9.270752044803109992e-02
1.030408757199377245e-01,2.228130238769563842e+00,-7.202983678339334173e-01,5.872882584584594445e-01
5.416470886930337958e-01,3.015168581987858865e+00,6.806825857742491159e-01,1.458110425724395975e-01
7.910705576152757823e-01,1.318982199569585845e+00,-1.194595629787992941e+00,3.142702545454889584e-02
4.276227285885898510e-01,2.860294891611679269e+00,7.863569082597066107e-01,1.384781287015867113e-01
4.300783940958152751e-01,2.738812501540131006e+00,-5.913717059256826669e-01,2.035950326156513723e-01
8.931739827483490268e-01,6.096714336614135199e-01,-1.437971954921466233e+00,3.075054950944211551e-02
5.927261707348929765e-02,7.736226890733381989e-01,-5.133591225238575140e-01,5.412946547510030237e-01
7.037921072844223191e-01,2.250414705276760685e+00,5.082093096555748701e-01,3.056704341954319393e-02
2.409675682656101103e-01,7.912446428345372151e-01,3.843789127107807291e-01,1.108372312134146553e-01
6.517774118000476680e-01,1.875880542147632557e+00,-1.046269256863125330e+00,1.178252277535114523e-01
2.860545200905096896e-01,2.629650040383801457e+00,3.009469569077882767e-01,4.434472706448863155e-01
6.089520496465197219e-01,2.271350466666301138e+00,-7.896665064803589651e-01,2.670023865827730880e-02
8.598499735579352432e-01,3.122784088529602098e-01,-7.601639462076975606e-01,4.649170363783805549e-02
7.503182655796848677e-02,3.979638222304906492e-01,-1.394279970602139596e+00,7.710259124833997169e-02
3.864722682402080833e-01,3.127979483130542526e+00,-1.111130085761816932e+00,7.887501244296934999e-04
8.736830394434819125e-02,2.395009306931340731e+00,1.506595228314965063e+00,5.017806068835872768e-01
1.898856479068634084e-01,4.107698881353480935e-01,1.468903862298487129e+00,7.518837660754422725e-01
6.638035246939536504e-01,3.076651898474172420e+00,5.806926735428450392e-01,2.124866661890713049e-01
4.438811122573483314e-01,1.357855901083400596e+00,1.222719085196767530e+00,5.870627031095160264e-02
2.090221983048623500e-01,2.961056264462524457e+00,5.340088990394580293e-01,5.840894537126012365e-01
6.156957339584051558e-01,1.978522626401115314e+00,3.528811304177811303e-01,3.260734339782803692e-01
3.842131861798519510e-01,9.805658229393423575e-01,-4.093192778891681094e-01,4.944591574510220910e-02
1.379610561010118364e-01,2.900892491332179635e+00,-2.326472809905262285e-01,4.750587254749811805e-01
2.554023501881145797e-01,1.939196243630026961e+00,-2.248028262945366285e-01,4.997775466709686309e-02
4.060344930183395484e-01,1.447504870764293905e+00,-1.411119504039043182e+00,5.143098870775539844e-01
1.509037366975150563e-01,8.466401117538144838e-01,5.037653487328008772e-02,3.872615344258295567e-02
6.216264926858716677e-01,6.893412353160455197e-01,6.558599925482080373e-01,1.897223934337090023e-01
3.144309558278889360e-01,2.951474593755034626e+00,-2.105495732878766013e-01,1.801882197722095569e-01
8.843869844725447127e-01,1.547179571153457056e+00,3.799453232482229437e-01,2.518957689002498945e-02
7.013931366417665014e-01,5.407078730300347580e-01,-3.224845778052913836e-01,8.659003366253026357e-02
2.917620495139294223e-01,3.060071130336495138e+00,-1.240182026614609523e+00,2.779624478792269149e-01
7.959929194562163912e-02,2.834984290599060763e+00,2.785941651996748369e-01,3.419023038126912106e-01
6.666418928589484816e-01,3.008103096234654217e+00,1.239769913567418058e+00,2.242656864440363274e-01
5.450870533406885210e-01,2.259069181003496851e-01,-7.498256795805033903e-01,2.053432384040498881e-02
3.340610510268280375e-01,1.937906406700086848e+00,-1.161083147268102245e+00,1.811259304484877930e-01
6.445457384214616781e-01,2.200544181713332215e+00,-4.173916895423515072e-01,1.571589681419423012e-01
5.517736865713726013e-01,6.598291344132496405e-01,-9.739560296986455867e-01,9.387292889566212217e-02
1.097072268911975929e-01,3.016368306546198585e+00,-2.254199591536798497e-01,6.439127441017683529e-01
7.825159395880532109e-01,2.487450320248361990e+00,8.447091506324477805e-02,3.015370561817776185e-02
2.017102732976170931e-01,2.749905860041744976e+00,-4.287466171536362669e-01,1.637947455222265591e-01
7.804676303686729488e-01,4.444955120654086045e-01,1.528426266869693073e+00,1.329764641805588621e-01
1.386161547526389981e-01,1.947040750067051462e+00,9.659662205660435319e-01,1.932800769017215536e-01
7.131350365677743275e-01,1.869007077186877197e+00,-5.040509078951704858e-01,3.565860488037453369e-02
7.484793816560830759e-02,1.647644854541979287e+00,-7.130851942197201643e-01,4.851331143962690495e-01
1.814364700956959120e-01,2.595848078477689835e+00,-9.382525904489669166e-02,7.371557271340027917e-01
6.483039250613236160e-01,2.569387866806890131e+00,-4.058057429804842187e-01,1.718109100368296893e-01
3.822943480944668848e-01,9.080513919506927323e-02,4.755835834035195830e-01,4.762389228155098908e-01
6.213481736865112959e-01,2.434201541565829352e+00,-2.932982134193220514e-01,1.618336680978593733e-01
3.577412611782009866e-01,1.344235623097988164e+00,9.406144483673051226e-01,1.053815149009063590e-01
7.388148119503350486e-01,9.419871502221979220e-01,-7.568461474196819250e-01,5.407889616115024722e-02
6.591511951839490457e-01,1.966233100961215730e+00,-5.115046939813130411e-01,7.150760606277506426e-02
5.350535006333040355e-02,9.503465282330569863e-02,1.195430279780821170e+00,6.959801551460538249e-01
4.857827110133119408e-01,7.333205679211249883e-01,-3.568916428729737023e-01,1.726946361242331918e-01
5.074735941563957020e-01,1.554476116340272718e+00,-8.209967351462155172e-01,6.108939761188281192e-02
7.341182465348130570e-01,2.101410414275595162e+00,9.080536282857485375e-01,1.897343051877949938e-01
7.555576744075855888e-01,2.210606528888741096e-01,-4.316614345934028929e-01,1.077376001501367808e-01
1.534596143214477237e-01,9.209362535297065389e-01,-9.335055440308591690e-01,6.348939730218685629e-01
6.752252239924524391e-01,2.680316705972875191e+00,6.226854753535895348e-01,2.109085976583544575e-01
8.014115981440624870e-01,2.615169097555442690e+00,1.090316928600496560e+00,9.858459531636332152e-03
4.228176381347611423e-01,1.969402516053590180e+00,-8.716813529868308041e-01,3.928737664075837577e-02
8.532372754953949645e-01,5.974639153500702626e-01,8.557928537576862116e-01,5.106927280817785686e-02
4.434341072698121389e-01,1.285598897245345817e-01,1.830296491073386544e-01,6.945561991636484134e-02
7.906060353641085614e-01,8.240497975141189979e-01,6.018921427382918354e-01,6.903703838726515940e-03
5.356995268607817051e-01,2.306702973614313645e+00,9.076853464210801192e-01,3.221056718203026970e-01
1.218576061327806825e-01,2.935516607388049870e+00,-2.217991440806676984e-01,1.139337962963649087e-01
8.453630294243374976e-01,1.617146190465711619e+00,1.137298779137851046e+00,1.497806642567034441e-02
6.852244694006759396e-02,2.084215710267913746e-01,-1.352038589000386537e+00,6.029167917228116513e-01
6.213765283112476778e-01,2.199010212675942544e+00,-6.464595761130944584e-01,8.822197185497970828e-02
6.676404764872969633e-01,2.586230558437320859e+00,-8.425150182541432109e-01,1.054617958828319990e-01
1.786542490494759661e-01,3.082353392177573426e+00,6.617771361032023236e-01,4.326814171845490553e-01
4.745815130595282261e-01,1.817727528839755635e+00,-7.815411098902347309e-02,1.781735721597966782e-01
4.234061589705570006e-01,2.775566175795545210e-01,6.701789061232121814e-02,3.334384476125810126e-01
5.186225498644850829e-01,1.392730654738277396e+00,3.440451473448010722e-01,4.777126423004696143e-02
7.711427501720122812e-01,7.560770723386583958e-01,-5.841838396871754657e-01,7.975827026896142868e-02
1.561148768261164388e-01,3.789597572189955521e-01,-2.612970051175824704e-01,6.745924128798433950e-01
5.172030128524133380e-02,2.224955616851561846e+00,8.734477863801641817e-01,3.734016579808189795e-01
1.617253253764490972e-01,2.418624315016595361e+00,1.198048858705027975e+00,7.523686072543727121e-01
5.762688693538644547e-01,2.068879396094009060e+00,1.395605277574926806e+00,1.530279298463010917e-02
6.796390831163998114e-02,2.886757145227070609e+00,-1.994922443004396584e-01,5.573322956870302436e-01
4.447966252638567708e-01,7.765288685071136676e-01,9.024216391986155106e-01,3.864035324155777884e-01
1.632028939288922009e-01,2.001099586982966638e+00,1.156997199336346815e+00,6.747466461557394268e-01
9.421095171364757270e-01,1.495271504644738680e+00,-1.266024405898009020e+00,2.228966954904487707e-03
6.818841581813527286e-01,2.908720990101726578e+00,8.421521915362473187e-01,2.435709722588526027e-01
5.399081364910102154e-01,9.645222215217799100e-01,4.845563564561833347e-01,1.219104769834145063e-01
7.306105819524736367e-01,2.060188346110805035e+00,-1.334202716472304484e+00,1.650002567265033138e-01
4.901880085364483386e-01,1.109004289300962398e+00,5.676731392050884395e-01,2.027030847601792307e-01
5.676793656223577678e-01,2.877279551253721923e+00,-9.826350307259803518e-01,1.353080384040229456e-01
1.122533030392911246e-01,9.790553040721161615e-01,1.059115790472828111e+00,6.129048645502208625e-01
6.670151111244668751e-01,1.861095554945992880e+00,-3.135365539812444702e-01,1.531970140730958274e-01
6.421416013819366553e-01,1.560519552296430579e+00,-9.909280340809660803e-01,2.858173333209905742e-01
4.204790879970267681e-01,9.684523974047642980e-02,7.744761527131021062e-01,4.881813362237222287e-01
6.903617269119642907e-01,1.319099467740716847e+00,8.663976386002989472e-01,8.408337366210250075e-02
6.751145223453894895e-01,2.897563269588513180e+00,-1.391934423981430413e+00,2.086113227339626564e-01
7.289743619317229362e-01,4.438017360391164345e-01,4.063660421095538489e-01,1.459532649488948230e-02
3.178439302280166578e-01,5.294016135374358667e-01,-4.454450002285791910e-01,6.245861994008401474e-01
9.101500744904100770e-01,1.830154342517482213e+00,1.071147112471475982e+00,1.304235746287307762e-02
7.285122671328778665e-01,2.048694698106002576e+00,5.874451381260916705e-01,1.418780089081876916e-01
5.331488584492113381e-01,5.259307601838210111e-01,1.264624272922703074e-01,1.757778028132653825e-01
6.241514227680726723e-01,2.158389713543228616e+00,-1.318232352313129407e+00,1.318185838436725099e-01
4.988808881273698592e-01,7.902427414670740724e-01,1.509907888039134116e+00,4.090229449736442202e-01
7.385147319821457890e-01,1.810482416095523961e+00,6.369665930555242772e-01,1.937103847727397188e-01
8.185003973573319325e-01,2.253734831764519164e+00,1.395071571172963321e+00,1.280310583181816231e-01
6.004554249214999473e-01,2.248009427369945801e-01,3.022277732417092411e-01,8.762710157283737367e-02
5.019347509267027552e-02,3.098521397980980474e+00,2.671953458339939580e-01,6.274107499655646736e-01
3.166508554903684769e-01,1.543343976133538131e+00,1.493817041810715063e+00,4.728918328732078513e-01
6.888263333920583431e-01,1.972755042383922408e+00,-1.419626899123943797e+00,1.364141023034779465e-01
7.776025241843409486e-01,1.598374583805272975e+00,-4.149014028508627439e-01,1.676835725446434999e-02
