# Hurst index, argmin set length, argmin set center, Hmax - Hmin
3.920965253567119668e-01,1.780408539028191850e+00,1.235979872034405735e+00,1.519543863229647074e-01
3.459361526230284034e-01,4.271084303891368172e-01,-1.326660207037376749e+00,3.763788465454340204e-01
1.751572855941417872e-01,1.761850964537152286e+00,-1.036992101472939964e-01,7.665692072387643163e-01
1.473455668840943367e-01,1.399795688012644090e+00,4.152444954804860311e-01,6.210390609280438401e-01
1.946770707244920295e-01,3.390667478660982503e-01,-5.262817396300907280e-01,7.347637601939928098e-01
5.587342163473550949e-01,2.382145626840085129e+00,-3.211215209715052588e-01,2.218632653921256415e-01
9.395812936075829958e-02,8.487729461280908438e-01,5.181241102219789063e-01,5.107338078951206839e-01
2.629287597670502685e-01,2.066922633199085979e+00,3.690573515333483989e-01,4.996569324002985701e-01
1.654278067355082760e-01,7.645698940543588229e-02,3.912766976243343686e-01,7.331589402384192100e-01
7.529070646547640910e-01,3.079816724600852318e-01,1.227454368711774935e+00,8.095244031261994433e-02
3.084265579225800025e-01,2.744087155320299232e+00,-1.080733912917138717e+00,5.452889500384973109e-01
1.849193534419052987e-01,3.010585174871371006e+00,-2.662446863453593604e-01,5.739746319414016362e-01
1.406125844500562549e-01,2.503108751755285688e+00,1.354469331210057081e+00,3.131847494348054539e-01
1.373897805817747009e-01,3.123395455179123203e+00,-2.317130191501730607e-01,8.000202805551253071e-01
7.213763433042669204e-02,2.962109131377068660e+00,-9.829454528917191958e-02,8.028724770202753103e-01
3.385491672910226346e-01,2.687877918332393978e+00,-4.135434991031241569e-01,4.386506232046002984e-01
6.240898921352835416e-01,8.161107955733862829e-01,-1.077511574452786780e+00,2.718569060100400891e-01
2.971674432439517788e-01,7.961134506597060678e-01,3.518179968644936650e-01,9.131247550229204535e-04
7.225269099669727468e-02,2.713577949833680947e+00,-5.030474377645415274e-01,8.062924703199225718e-01
7.099401822465185863e-02,1.274237535947784217e+00,-1.362528018768015325e+00,3.563776410914688553e-01
4.780641154077540644e-01,9.983397834696068340e-01,4.038229754072687472e-01,2.201367671921650171e-02
5.224266377389263916e-01,1.125253236653105393e+00,-1.570221681927360668e+00,1.788999453454076516e-02
1.136397646198709505e-01,8.013727022060899152e-01,3.576046672924586556e-01,7.971028234398156442e-01
1.814434350897004555e-01,2.118706863015489716e+00,1.148837411589041846e+00,6.952951023180760082e-01
5.878261933752263468e-01,2.177131394008491316e+00,-5.608171470030092198e-01,1.216929558265381628e-01
7.271363314321338533e-01,2.822544270248839915e+00,3.968408802871663532e-01,1.811891894024304506e-01
1.432447186307317377e-01,1.236164910300558084e+00,-5.402858800571146425e-01,7.887416939694458229e-01
4.846744121975398167e-01,1.470780368348091116e+00,-9.047695214317759138e-01,3.000073447978529595e-01
1.365871681563634865e-01,6.205983182882532923e-01,-1.538997747972549179e+00,6.404559395614924933e-01
3.905947388229043526e-01,7.825485968816878746e-01,9.756090161174453268e-01,1.919775273513266156e-01
1.432634670345679651e-01,3.046839422520513985e+00,4.887526221996272291e-01,3.779743030203835952e-01
5.061481014629235498e-01,8.794690727580234402e-01,1.216426310948305778e+00,1.796831239245223477e-01
4.047921065179680977e-01,2.263270760289085803e+00,-8.327314633316558190e-01,4.370978963476263579e-01
7.203513610063504158e-02,2.923853582849357480e+00,-1.344830960813341747e+00,2.027345714502093443e-01
6.794764920603809655e-01,1.955659136541067600e+00,1.443191603063172179e+00,2.061678759979235220e-01
1.785830316751582103e-01,2.801681363859001017e+00,1.248639008558220187e+00,2.900253287302529404e-01
5.431049149096544015e-01,5.845475101983568234e-01,6.646738006705465995e-02,8.473302964249196378e-02
3.807233909072456068e-01,2.060323502799930928e+00,-8.444387977840723813e-01,3.572518423989421432e-01
5.336673665527271598e-02,3.032733104800799495e+00,-6.124442450189535592e-01,8.326733341309585645e-01
1.246368449403419537e-01,7.166979441537568718e-01,4.135970102696706618e-01,6.212555006592411777e-01
9.358765117196685135e-02,2.957595712784106379e+00,-6.181803865534412079e-01,4.941401227563059217e-01
3.634505893143110122e-01,1.638450451724505097e+00,7.871572209592470060e-01,2.555772475385870712e-01
2.074736316225983535e-01,1.323507480420641702e+00,-1.871362024693680182e-01,6.809439634849095979e-01
5.226463607042177717e-01,1.274786047554001822e-01,-1.459337259204719128e+00,3.555074720497906071e-01
2.039604886396122474e-01,2.245870182161530337e+00,-2.809162703843208764e-01,1.948720965514345038e-01
1.144710323659663548e-01,1.633150048416558642e+00,6.237528282193486318e-01,4.470532440058748447e-02
5.938102123521453723e-01,9.325414823652540264e-01,4.016537960360433424e-01,1.345937464112370030e-01
5.876314729319215280e-02,6.998590363079988386e-01,5.198378280245086192e-01,5.750126971996645242e-01
2.023844623277713528e-01,1.335808377746290354e+00,-9.390406291398325500e-01,7.052301662877848987e-01
1.291536939141293416e-01,1.396558731105199014e+00,8.585127346857480690e-01,6.802899324318811836e-01
1.899718321383162545e-01,5.675885044557951176e-01,-1.387817557270910829e+00,3.473121054179796330e-01
9.857291346227989304e-02,2.651061863116035866e+00,8.353765975947302636e-01,6.943280007343920479e-01
7.810485140823334449e-01,1.047656162591298568e+00,-1.446169566139134943e+00,1.636280291011292798e-01
3.303124211034098590e-01,2.214358745194568545e+00,6.294086343009839268e-01,3.544149164192268442e-01
5.432076153237497262e-01,9.555066818730861833e-01,1.090276030087046211e+00,3.844090181642123571e-01
1.311985873495422616e-01,2.718747147228679051e+00,-1.381330178060224290e+00,8.050027702642506000e-01
6.068132920640072203e-02,2.464606214770949766e+00,1.569579405371462455e+00,8.389908919043296276e-01
7.764988281181555152e-01,2.055398928325205876e+00,-1.513584462625719107e+00,7.189877028140512216e-02
8.788137761467980369e-02,6.107550084747710439e-01,4.150652327442078127e-01,8.479760764875022838e-01
9.683875701522483281e-02,1.952647097372843366e+00,-6.191876454231108884e-01,5.517659756591712927e-01
1.962673700977877744e-01,3.061530662137649017e+00,1.421439223256539819e+00,2.643602283890184035e-03
8.046414436112367397e-02,2.172379744986714378e+00,1.081183354372480032e+00,8.686133670547283581e-01
2.534254172608199074e-01,5.541163879740149678e-01,-3.842227062787484382e-02,3.878839031388651160e-01
8.933796897771960344e-02,1.632171863841174630e+00,-9.946219563058165125e-01,7.255732606426389397e-01
2.394492279752900576e-01,2.856569306427312771e+00,1.537705531539137693e+00,3.396708092872813833e-01
2.845184642369353312e-01,7.666269180405154149e-01,-6.623882958264707410e-01,5.208187521318079494e-01
5.359803963011108840e-02,2.816873249119300038e+00,-7.517943939751263738e-01,6.375943861927870771e-01
5.019792096077485555e-02,2.857432235552160193e+00,-1.002344498499589065e+00,8.929575056336325201e-01
2.087612322118878594e-01,7.837488127514418146e-01,-1.355361102818703811e+00,1.865408050261224138e-01
2.510571540873864360e-01,6.674661230585798855e-02,1.242078433851071528e-01,5.876149931919554259e-01
4.342941836405667111e-01,1.860071270575616165e+00,1.540418343942190349e+00,2.000557409856598134e-01
5.409925681007610176e-02,1.552744843194228341e+00,-1.294326789844775449e+00,5.126892461021793634e-01
4.256333315016652685e-01,2.577820060038446215e+00,8.701161003744628530e-03,4.812869640697149398e-01
1.751143688731133796e-01,2.631663074768616717e+00,-1.030805656825506400e+00,6.204386778083010867e-01
1.085470291354476424e-01,1.295824267327040591e+00,-1.527528327599878777e+00,4.317576641341865917e-01
4.608344832109110278e-01,1.086866965907554494e+00,1.274449486387793318e+00,1.788130180211580100e-01
1.137963664126462465e-01,2.328324769180033726e+00,-1.208976191831061975e+00,5.048583443436354123e-01
2.630797762627873904e-01,3.090863971438841951e+00,7.841695231547474165e-02,2.395661853279132392e-01
1.723671210234047901e-01,2.469453388640537206e+00,8.392911618406579954e-01,6.118650580447164700e-01
7.662330293432871586e-02,7.824220988797716547e-01,-7.660087190351275721e-01,7.296815271143112236e-01
1.314754747319610562e-01,2.635212538978118246e+00,1.133384535651179803e+00,6.824347391068545932e-01
6.573561713673053974e-02,6.806524716335791148e-01,-6.736589153693370857e-01,2.627695152952472801e-01
8.401138538426994318e-02,1.404148185157314543e-01,-1.348310113255061893e+00,4.265338814099265963e-01
1.208237465409225386e-01,2.576365138726272264e+00,2.531975082146082912e-01,2.228294472808856064e-01
4.174794133344448821e-01,1.356996038278513783e+00,-6.173236774897492563e-01,2.345895583522450978e-01
2.113943656061100240e-01,1.444970068352493975e+00,-4.679304940310924366e-01,5.640786459214687243e-01
1.624673579643070576e-01,2.341786811164765947e+00,1.087061516632132907e+00,7.371763462289468993e-01
1.072071884280565990e-01,1.988914437343667130e+00,-2.908443812413320506e-01,2.432435982105031202e-01
3.099482701646706362e-01,2.296892794723706110e-01,1.401917507884416603e+00,5.453918418534134949e-01
1.025819350979324668e-01,1.474673791158090275e+00,9.163697410157225498e-01,5.375207414708441656e-01
5.102193606139827642e-01,1.378751092212249230e-01,-3.037083126578415948e-01,1.246771416504238728e-01
3.830283363600981428e-01,1.486513900926296206e+00,1.081236343418185086e+00,2.395541342993885436e-01
1.132316993766299684e-01,2.517520456549326990e+00,-3.883852594887471366e-01,8.169368186889489625e-01
1.432305971081659912e-01,6.527667611945662252e-01,-2.692058896041420457e-01,3.072059318737071498e-01
1.634730340505097801e-01,1.842642611237105044e+00,3.988580627200430939e-01,5.697755951398526530e-01
1.020175983424165267e-01,6.401597729841355111e-01,7.491019916622716490e-01,2.836957866447499255e-01
1.762166145416159124e-01,1.030808305463649877e+00,1.028910479317943993e+00,4.673713725036024447e-01
4.607622246440854497e-01,1.161393626713791871e+00,1.242460388424622808e+00,4.832130594886002717e-01
4.121278644002450142e-01,5.780190816756214378e-01,-7.796563709196889791e-01,2.076484250582162905e-01
1.349130625898957436e-01,8.809665356345859344e-01,-8.438190401352867465e-01,7.970298860972824251e-01
2.110789741083116677e-01,2.638034357829619481e-01,8.412658005198228039e-01,7.294521902505343158e-01
1.523520850193150478e-01,1.848316588030751273e+00,1.152614520824869038e+00,6.018448170052527191e-01
6.739411061948410997e-02,7.300944116858376631e-01,1.532922207581711938e+00,8.179435143739711700e-01
2.614251359615741843e-01,2.065012007238611780e+00,5.882967075628049436e-01,1.391908335609204905e-01
1.187189266350609645e-01,2.332694058879348997e+00,-3.253174955022182235e-01,6.792602748518280498e-01
6.213928161498787073e-02,2.939749337787518790e+00,4.812110589859721621e-01,6.636545156173967452e-01
6.111378285194951632e-02,6.853555490626073166e-02,1.271662926615630740e+00,3.306230276462967521e-01
4.803964027165765205e-01,1.364453850306813765e+00,-2.975805070306913880e-02,1.437173503399183372e-01
4.806559532476769592e-01,3.099449475650618346e+00,-1.568909288147551262e+00,3.350283255730589493e-01
1.214989558372320810e-01,2.634685186923415134e+00,-1.251825218661307249e+00,5.263728726327330243e-01
6.201414725616052337e-01,1.664287062509747894e+00,1.192484639985971873e+00,2.889763636572636463e-01
4.780883504611316837e-01,9.672581840132719044e-01,-7.218196484680377001e-01,1.910757015944391513e-01
9.428790813972608154e-02,1.535675351232376418e+00,-6.534625385823000787e-01,8.046148873976833871e-01
7.049879301352889038e-02,1.239903689018706512e-01,-1.426317274420345615e+00,5.768601545527639596e-01
1.405243641795991261e-01,2.206978723823090238e+00,1.043682939139464416e+00,5.496192841728793077e-01
4.742631568233288686e-01,1.556477307715152580e+00,1.448274156907698673e+00,3.933138100989794772e-01
8.619329759837976446e-02,2.169200367149834108e+00,-9.161429764103812268e-02,3.821884883893005291e-01
3.448801959768092451e-01,3.126834010494962346e+00,1.112000048204397906e+00,3.055927124551898744e-01
1.510897622847460209e-01,4.303431373056252340e-01,7.843711522200678132e-01,5.892954732049997535e-01
1.169583044348960210e-01,1.526193658394799701e+00,2.583282350784743553e-01,8.301908299580968986e-01
5.432526156833620279e-01,1.021446332938733992e+00,1.036720056608969598e+00,7.371572277120275185e-02
5.901094837253586384e-02,2.088167457067432231e+00,-6.823144139123162866e-01,8.249115238802499084e-01
1.076558238404209111e-01,2.470375953565752347e+00,-1.519660601403763689e+00,6.636348943819574409e-01
2.921780772708725271e-01,3.058887857019341183e+00,1.500376063826839079e+00,4.745285327350506899e-01
1.155145132675777092e-01,2.749607282331224312e+00,-1.172994355395169386e-01,6.004963673781992251e-01
6.773464983190229105e-02,2.709599715264557229e+00,1.450460654350152589e+00,8.315726212943850282e-01
5.815409681073451242e-01,2.351816143046103313e+00,8.488584230174232026e-01,1.363562687988042477e-01
4.967089265890018979e-01,2.133890935299959324e+00,8.573214291727522252e-01,3.674717664906930192e-01
7.273427125004297555e-02,1.099755179368192781e+00,9.960863567764743909e-01,6.801612414997435518e-01
3.880804227063927581e-01,1.175323943097691171e+00,-1.029610464157933336e+00,1.798544509784802958e-01
3.232931938532371818e-01,2.906213137234550992e+00,-1.349625760069638414e+00,4.867478523105726040e-01
3.004215973884368229e-01,2.037420352731635909e-01,8.315451306340617688e-01,1.417376791170417705e-01
2.577256207745881045e-01,2.434680966781259670e+00,-4.022606674577025032e-01,3.353712072471864425e-01
2.034442232118883753e-01,3.095804379696907027e+00,-1.308202233119129421e+00,3.553693106306029525e-01
1.623100052196427279e-01,3.812263142782108538e-01,1.158344292470544490e+00,5.761213294193172629e-01
1.936515418011017231e-01,7.913782116919889642e-01,7.610803789911010364e-01,6.860459328990171635e-01
8.344503561955024518e-02,5.123889846788154401e-01,1.057153302047364463e-02,8.488578250882723442e-01
1.866953329801058770e-01,3.027601574658723926e+00,-1.387576675952244099e+00,3.534867948747121291e-01
1.904381454416576025e-01,1.313189013617911627e+00,-5.736968957792163426e-01,4.844172023646421410e-01
2.770505796588561553e-01,1.092335545209401015e+00,-1.269548360254616037e+00,5.900543636759111310e-01
5.437577889219032123e-02,1.618714976541134387e+00,4.434591249154473669e-01,8.580438477182451562e-01
1.504791263808855084e-01,6.744573668317823678e-01,-9.403195835575913764e-01,5.220696048318462790e-01
1.982906872980393920e-01,1.028227857885216867e+00,-1.536896579224930059e+00,6.857898149228311979e-01
7.992971737564108503e-01,1.291193203364878528e+00,1.363043195579273892e+00,1.206279033204823437e-01
1.454127009716294494e-01,1.666961622418892119e-01,-4.710017191342545928e-01,7.173721506924490843e-01
1.067761275629507678e-01,2.691147072965161424e+00,-8.017263315139204760e-01,8.280344484695718599e-01
8.647917237760111009e-02,3.783141058799852630e-01,1.315222234307508842e+00,7.650029245331011474e-01
8.414363843125395592e-02,2.390168588069253808e+00,1.223283471430667735e+00,8.640121068057958764e-01
4.503440031437448976e-01,2.186702730823426144e+00,5.359262438278569185e-01,8.378303580325097144e-02
1.750024032264008156e-01,2.759337953767655005e+00,1.514307386516103415e+00,1.797747160358187934e-01
1.709760594465520867e-01,1.362087589663975695e+00,-1.146005497786861671e-01,7.529111556238035075e-01
2.495895819051567877e-01,1.516173771196455800e+00,-1.094904569063847921e+00,6.595278183676354100e-01
1.800425780606754178e-01,2.364876309722218295e+00,1.014593014956690187e+00,1.961588546772465302e-01
5.254874324466152907e-02,2.769731128418714050e+00,-2.793209033412020759e-01,6.594309738192526416e-01
5.748677851820359619e-01,2.786370423130377638e-01,1.299318677801395205e+00,2.353471045961752495e-02
3.577198131076531618e-01,1.824248392907383831e+00,-1.415107574008414915e+00,1.675147265913549677e-01
1.368767262546145558e-01,1.149650630599961421e+00,1.048026244678226249e+00,5.081034473919153749e-01
7.167199063573362894e-01,1.634866844182802481e+00,-1.461383453841703428e+00,1.791817824293001626e-01
1.369070749315484115e-01,9.140761308453111411e-01,3.103916498307075500e-01,7.959716741207866209e-01
5.382607199041885421e-02,2.685486799927085944e+00,-4.073278443417163164e-01,8.425206931255785348e-01
8.206792631423630580e-01,7.223948159943529568e-01,3.561423398771792481e-01,9.403203989530861673e-02
3.564933785855241566e-01,5.781167767258357237e-01,-7.912042193681416702e-01,4.396967607030617953e-01
2.814657134672198802e-01,1.600287014894392179e+00,-1.496799886256967138e+00,6.128523316495876339e-02
2.377344547669810737e-01,2.985712317940635074e+00,-1.567592680149312301e+00,6.938909997386235595e-01
4.389197780906841095e-01,4.088339035538052224e-01,-5.908908399299075409e-01,4.011851737622147973e-01
9.807165438768344901e-02,2.583895209632960377e-01,5.466563175554969289e-01,4.977116088250219117e-01
5.951338994411417005e-01,1.331685907284975379e+00,-7.837763500419503426e-02,1.535498186176766922e-01
3.567508948391344137e-01,1.263189794814345346e+00,6.364616662671372938e-01,2.004314362872488542e-01
8.992413240097207883e-02,2.851297240114767373e-01,-3.656023501461976855e-01,1.934427659168653779e-01
5.138296935679700361e-01,1.233869405394359298e+00,1.439809535427722942e-01,4.220535918591503677e-01
1.394219766021408402e-01,1.107095944803687892e+00,1.055081376515528913e+00,1.327703448941705000e-01
5.119802433373135120e-01,1.699930049425275591e-01,-3.020857561675764913e-01,2.534798530280280016e-02
1.742464529581477239e-01,1.717370418173768565e+00,-9.870800445876704021e-02,5.651589907331444618e-03
7.641205426681091373e-01,2.152091038745482798e-01,3.431971241931581762e-01,1.639814175648777184e-01
1.766152132026411192e-01,8.582432489653224472e-01,-1.932154587421590630e-01,6.937257998146633131e-01
6.196564402344890699e-01,8.241794717020400896e-01,1.086354047359563868e+00,1.074462858435131229e-01
1.393244507660164333e-01,2.482843864267703982e+00,-9.797692779013742470e-01,5.339430809688952007e-01
1.969544908429243235e-01,1.017213888432462854e+00,4.147132119211315304e-01,2.542012763564429623e-01
1.126875199223671131e-01,3.000139247423533106e+00,-4.426415946808024415e-01,7.093643234893309835e-01
3.647482065281179575e-01,2.905872349981798664e+00,6.275101558685962644e-01,4.831372365075162212e-01
1.419397701608706985e-01,2.094310325714078047e+00,1.355863674634756322e+00,6.556746725680315802e-01
5.146779659120242351e-02,1.785818978759503572e+00,-1.353379131766682786e+00,8.596640293605649630e-01
6.303806657107155487e-02,1.557200118988538939e+00,-1.499723195519885532e+00,8.753986261246621270e-01
7.735281950009520457e-01,1.741499824332896296e+00,1.520344397147479043e+00,3.705581314850836527e-02
5.283955296828966031e-01,2.084850624930862928e+00,1.337921816170158262e+00,3.558679769618362521e-01
1.529398500325253873e-01,1.660255707935200054e+00,-1.281602379731089369e-01,7.298374971515861898e-01
4.891342129348773549e-01,3.192182103401506321e-01,-1.332693831059481138e+00,2.962432459717420086e-01
6.612393741456416008e-01,2.516925930185280880e-01,-8.570980047112267686e-01,2.764891262593652810e-01
5.450158739108196260e-01,2.311092802385213751e+00,4.234263303357654884e-01,3.692212172136862813e-01
5.318473493527099694e-02,1.999072718664304027e+00,9.259504324597087610e-01,3.740658538608043759e-01
4.357798550194312281e-01,5.476145166102530659e-02,-1.750123724232494071e-01,4.526786475406102683e-02
2.485479434715612834e-01,2.929390030980712822e+00,-4.041570868117005944e-01,3.351059270065234186e-01
9.084102728211645994e-02,1.201975337910456965e+00,1.196619967254827888e+00,6.315938760027144383e-01
9.632075447522817080e-02,1.891178120709159360e+00,5.232298507892395589e-01,3.437595178627607106e-01
7.896886324690441938e-01,1.015070049974624578e+00,-1.356135761922456551e+00,1.128661581239716050e-01
3.846010199568277166e-01,2.061493453724250635e+00,1.085093224208282248e-01,4.298129103248138350e-01
5.918277289132019003e-01,4.263467702977559171e-01,8.618432559944229077e-01,2.063068458704901964e-01
3.134937455423572050e-01,1.853538114248291180e+00,8.559439167480835664e-01,2.199271922979166849e-01
6.959370301238496093e-02,2.064239716322647133e+00,6.994200779289236891e-01,8.360683690491774733e-01
8.682890448459609778e-02,4.647208275281733414e-01,-1.406897597965146351e+00,8.503170939340868317e-01
1.376406660985626251e-01,3.857758271279532192e-01,-9.361145358146186757e-01,7.890525226245493906e-01
5.818915484165042978e-02,2.770623349763425392e+00,-1.434336026883423321e+00,8.654971606016561569e-01
9.700128032089572194e-02,1.343592773063531975e+00,-2.276652806726537914e-01,8.257491433508836742e-01
3.810075030151432451e-01,9.446303399752455920e-01,3.816694292085806017e-01,3.125220949866163722e-01
6.635481065233304054e-01,4.596147311176990158e-02,1.285338798494173096e+00,2.569104277740199560e-01
5.304433133676787065e-02,6.326571469323605257e-01,1.341177457031816012e+00,8.963237719897134692e-01
2.352950479031922781e-01,3.062106259877147352e+00,-1.180700164930106766e+00,2.432792868717190138e-01
1.318724269971284224e-01,5.503876174252653186e-02,5.993618300482506100e-01,7.110628082097006919e-01
2.887149220780117487e-01,2.093862108775368824e+00,1.234312378916602615e+00,5.860470151094012703e-01
5.710440344690717596e-02,1.147283220043571195e+00,8.461647304620778520e-02,8.888094880643663265e-01
1.275859669928034457e-01,9.192230218293039323e-01,-4.527335485316975050e-01,5.861592229112725372e-01
1.953042696888988017e-01,1.452190921386100175e+00,4.833515411189368560e-01,6.691834951193295078e-01
5.930558625747553991e-01,2.005243709464285651e+00,-2.425920278269919628e-01,1.787551829092062228e-01
1.157869028553253077e-01,3.111123563943692716e+00,-4.719562363225060508e-01,8.322641063297961939e-01
2.720913577730433852e-01,2.767322796489873227e+00,-6.760001967798889844e-02,5.647219318605990468e-01
3.640093322011866972e-01,1.766283449340828149e+00,-3.563114082151215278e-01,1.876896401316666685e-01
1.012983680317855462e-01,6.967479381517511783e-01,8.241407820385160399e-01,8.402017442096825217e-01
1.244198274702485452e-01,2.650167996634972045e+00,-1.267620731398412248e+00,7.541752105602677059e-01
7.634525545812105574e-02,2.028419307863029708e-01,-1.444855108155048695e+00,7.618985932039401554e-01
2.367279718395681742e-01,2.618605597464570778e+00,1.795872873659276614e-01,6.911977879907412747e-01
8.530057603461789206e-01,5.715304531587864778e-01,-1.056329618304894247e+00,9.190143776974424306e-02
3.660917703227548614e-01,2.749508266803091239e+00,-1.964846616273496771e-02,3.869067385171482965e-01
3.884546615715693263e-01,1.956197698556245701e-01,-1.281545926985441231e+00,4.268436392473474172e-01
6.585235212457146714e-02,2.024594136675329281e+00,1.013248945428003367e+00,6.704595022057040499e-01
8.956716168624470620e-02,1.916497685745681245e+00,-3.422459465901357412e-01,8.344014684856756459e-01
3.012676286127554115e-01,2.648653875828870685e+00,-3.130731686492931320e-01,5.053717196018585600e-01
3.275001178351958919e-01,3.913936574760459308e-01,7.880396264446307697e-01,2.291163833956869067e-01
9.249059337203974218e-02,4.562395858385954739e-01,1.538232677686025340e+00,1.912457404061518873e-01
5.107957464601758230e-02,1.445216426393247211e+00,-1.187074155296147238e-01,4.555994786412798786e-02
5.691743590781506851e-02,6.558057493289740636e-01,-6.288280449551977291e-01,8.895951338542146258e-01
2.854473220551688173e-01,1.614558482634957270e+00,-3.606043165182037935e-02,3.551235933228915065e-01
2.608363355571879927e-01,2.847515177347687221e+00,1.192642982035656107e+00,5.315501511819630265e-01
2.215916670261982024e-01,1.237141033278523317e+00,-5.664883137977518857e-01,3.441771523020370482e-02
2.706574050443799062e-01,1.377093788591095436e+00,1.487826716926560655e+00,2.752751297217606585e-01
1.247730357398196543e-01,4.538469275936583003e-01,-1.383812597101637731e+00,5.175782073013369677e-01
2.405881973246753458e-01,9.706894802186081250e-01,-1.317803984660998573e+00,5.222261869280115931e-01
1.944276841169759740e-01,1.102944111768948465e+00,8.809057344563645531e-01,4.423709720601134432e-01
4.643619147590830054e-01,4.971535717923807329e-01,-1.287302348346539560e+00,2.095452800295746765e-01
4.686200243116809827e-01,4.429227169639552431e-01,-1.157448714678224411e+00,1.944932083367983955e-02
1.040692935551596615e-01,7.204018876223465817e-01,-6.696779874058573778e-01,8.180072472152160046e-01
6.120574764726690598e-01,1.418969735242188390e+00,1.375532747465203487e-01,1.509384610059483212e-02
5.634772837835981818e-01,3.129498283982240725e+00,6.426506384793695403e-01,6.805391253597092849e-02
1.496767138745318804e-01,1.771360640489498151e+00,5.968688182814384513e-01,5.442394217438311088e-01
2.667722435748061116e-01,2.281598977676818851e+00,-5.406334551098537222e-01,2.766794848980023147e-01
1.084383958670765147e-01,2.903188308769958592e+00,-8.311488016844046367e-01,6.678722325362436152e-01
2.659816867542022512e-01,1.741872197789988252e+00,1.164817933540096329e+00,6.413600839619142402e-01
9.703876060850227803e-02,2.290465446036947128e+00,1.009306742506564269e+00,9.524826201274319559e-02
2.772657984168115375e-01,1.488651860525036508e+00,-1.263717085270587015e-01,1.322290816309972250e-01
2.850625822620057037e-01,6.883529911399457468e-01,-8.813248996909159860e-01,4.862269574852925991e-01
7.309650852557182388e-01,4.656140712713230378e-01,-1.584859523422410543e-01,1.663718147518579160e-01
9.548765932535174805e-02,7.685842572862860989e-01,-3.725167346224091403e-01,7.989326578301592097e-01
1.392305282355638663e-01,1.844650499835633006e+00,3.637607620953131615e-02,3.751996836915929001e-01
2.163772218004477166e-01,2.879906162456899121e+00,-1.369102932165280562e+00,6.748849408150537910e-01
9.842996556628891280e-02,1.274505489184125206e+00,-9.759720564803922027e-01,5.506823750955383012e-01
2.131622317955634283e-01,3.036876299000721424e-01,-1.100021820674034423e+00,4.595484627560804669e-01
5.100229172653732990e-01,1.946347078413846576e+00,-4.487758729679148795e-01,3.834051400673327281e-01
3.814121729299231323e-01,1.175930209548089245e+00,5.467197164776447238e-01,2.997131986996107722e-01
6.593640754266848480e-01,1.501090627037369174e+00,1.094522061294878945e+00,2.461635429192857716e-01
1.955244978832275105e-01,4.382632066256775261e-02,1.107647207929354671e+00,6.753838017292084217e-01
1.179786127622453051e-01,2.374032508966275934e+00,-2.763586620709879149e-01,8.102156806786642296e-01
3.005000234541651549e-01,1.992127999663826365e+00,9.705534425650736985e-01,2.064188395883871374e-01
5.014567186170012514e-01,9.086145412012692768e-01,-2.875469470376977310e-01,4.393639792483764461e-01
5.438425717502812784e-01,1.936689834658038567e-01,-4.007740449636013613e-01,3.042109016084915130e-01
8.259022201406318597e-02,9.050363058375755498e-01,-2.541676130125871125e-01,8.084991318617458234e-01
1.189413336268692473e-01,1.490162628720434590e+00,-1.262058739904594606e+00,6.383511219658265512e-01
3.954324070084485609e-01,3.414563616234878030e-01,-1.036650574832233662e+00,4.572230693480817121e-01
2.685515369545362074e-01,2.395032372420423883e+00,1.448458506975926596e+00,2.125962465744687946e-01
5.015527051695235772e-02,9.702019301978217491e-01,1.523813386320761021e+00,8.259066277989715044e-01
7.893516057439241562e-01,7.280391064062761153e-01,-1.326632710685246463e+00,3.204788916916656571e-02
5.088052156857108405e-02,2.249071358488787808e+00,-1.695477763994408527e-01,8.957827021258777389e-01
4.610052621478427648e-01,2.716737583991057470e+00,1.481380429664507670e+00,4.618512256802419502e-01
2.228997460601396807e-01,8.401770998012536573e-01,-1.266216464292440724e+00,3.393993335930864386e-01
2.531545046942699773e-01,1.061994250354297398e+00,2.177472771439027399e-01,1.960104292065517062e-01
6.279255110834840448e-01,2.528913318835532387e+00,8.848110649670002381e-01,2.322206239054878107e-01
5.022207770969263629e-01,1.463781412923679248e-01,-2.416848309140362527e-01,1.371230129564015021e-01
4.495475855923563580e-01,8.333864426326194064e-01,4.781833896428167030e-01,1.568597186883496919e-02
8.978886713522168939e-02,2.729741695465554674e+00,-1.089936442977105679e+00,8.298328657990521329e-01
2.458068281502956975e-01,1.805341369265536677e+00,-1.130301988216599884e+00,3.642718849419878668e-01
2.396298966705248668e-01,1.096454940286750501e+00,-9.857259041834719460e-01,1.822333634853079420e-02
1.013795865292684839e-01,1.921673709143534747e+00,-9.127598656959201584e-02,5.336279001851845782e-01
5.177298090093166438e-01,2.544480371398930796e+00,4.998825128517196958e-01,3.334387195073770238e-01
8.235974606046456148e-02,7.589565996071601095e-01,-9.214949842148826287e-01,8.051480965229282916e-01
6.497380401561438923e-01,2.720442256971296935e+00,-4.393758238340894628e-01,7.106661158917826349e-02
2.287956973153044138e-01,2.959793215451912651e+00,1.304065670490946349e+00,5.938311920612744377e-01
5.275324706253166351e-02,1.259503521079102573e+00,-1.196988480099558716e+00,8.910974115443137666e-01
3.619701448744541139e-01,3.686109451791625968e-01,-1.370454399213069330e+00,1.344756013731762123e-01
7.211383444086827410e-02,1.724538090298679549e-01,1.424326801286355249e+00,7.784731062294905080e-01
